 time                    	t_db                     	RH                       	Rad                      	load                     	
  +4.8640000000000000E+03	  +3.3657291412353516E+01	  +6.9500000000000000E+01	  +1.4867999267578125E+03	  +1.8104611881102890E+04	
  +4.8650000000000000E+03	  +3.3334377288818359E+01	  +7.1000000000000000E+01	  +1.0080000000000000E+03	  +1.6731556385210857E+04	
  +4.8660000000000000E+03	  +3.2755001068115234E+01	  +7.4000000000000000E+01	  +4.0679998779296875E+02	  +1.4072611436642981E+04	
  +4.8670000000000000E+03	  +3.2070003509521484E+01	  +7.7500000000000000E+01	  +8.6399993896484375E+01	  +7.9364115438145427E+03	
  +4.8680000000000000E+03	  +3.1600000381469727E+01	  +8.0000000000000000E+01	  +0.0000000000000000E+00	  +6.5729499838449929E+03	
  +4.8690000000000000E+03	  +3.1200000762939453E+01	  +8.2000000000000000E+01	  +0.0000000000000000E+00	  +5.8630574784243718E+03	
  +4.8700000000000000E+03	  +3.0799999237060547E+01	  +8.3500000000000000E+01	  +0.0000000000000000E+00	  +5.3649080456819038E+03	
  +4.8710000000000000E+03	  +3.0400001525878906E+01	  +8.4000000000000000E+01	  +0.0000000000000000E+00	  +4.9693544257822878E+03	
  +4.8720000000000000E+03	  +3.0000000000000000E+01	  +8.4500000000000000E+01	  +0.0000000000000000E+00	  +4.6307909352321749E+03	
  +4.8730000000000000E+03	  +2.9600000381469727E+01	  +8.5000000000000000E+01	  +0.0000000000000000E+00	  +9.1527427408850817E+03	
  +4.8740000000000000E+03	  +2.9243749618530273E+01	  +8.5500000000000000E+01	  +0.0000000000000000E+00	  +9.0796313752141650E+03	
  +4.8750000000000000E+03	  +2.8893751144409180E+01	  +8.7000000000000000E+01	  +0.0000000000000000E+00	  +8.9240778837115704E+03	
  +4.8760000000000000E+03	  +2.8549999237060547E+01	  +8.9000000000000000E+01	  +0.0000000000000000E+00	  +8.7432468174335372E+03	
  +4.8770000000000000E+03	  +2.8250000000000000E+01	  +9.1000000000000000E+01	  +0.0000000000000000E+00	  +8.5679062294717914E+03	
  +4.8780000000000000E+03	  +2.8083333969116211E+01	  +9.2500000000000000E+01	  +2.8799997329711914E+01	  +8.5522000680629990E+03	
  +4.8790000000000000E+03	  +2.8347917556762695E+01	  +9.2500000000000000E+01	  +2.9879998779296875E+02	  +9.6722011324602518E+03	
  +4.8800000000000000E+03	  +2.9037500381469727E+01	  +9.0000000000000000E+01	  +9.0359997558593750E+02	  +1.2548931959249150E+04	
  +4.8810000000000000E+03	  +2.9797916412353516E+01	  +8.7000000000000000E+01	  +1.1267999267578125E+03	  +1.7587933729124718E+04	
  +4.8820000000000000E+03	  +3.0670833587646484E+01	  +8.3500000000000000E+01	  +2.1383999023437500E+03	  +2.0773853881335006E+04	
  +4.8830000000000000E+03	  +3.1471876144409180E+01	  +7.9500000000000000E+01	  +1.8287999267578125E+03	  +2.0953379026125116E+04	
  +4.8840000000000000E+03	  +3.1907293319702148E+01	  +7.6500000000000000E+01	  +1.9007999267578125E+03	  +2.1131634554213753E+04	
  +4.8850000000000000E+03	  +3.2262500762939453E+01	  +7.4000000000000000E+01	  +1.5335999755859375E+03	  +2.0775230934118430E+04	
  +4.8860000000000000E+03	  +3.2160415649414062E+01	  +7.3500000000000000E+01	  +6.6959997558593750E+02	  +1.8838198454857298E+04	
  +4.8870000000000000E+03	  +3.1904167175292969E+01	  +7.4500000000000000E+01	  +7.9200000000000000E+02	  +1.8661884066411971E+04	
  +4.8880000000000000E+03	  +3.1643751144409180E+01	  +7.5500000000000000E+01	  +6.7679998779296875E+02	  +1.8072860219481525E+04	
  +4.8890000000000000E+03	  +3.1399999618530273E+01	  +7.6500000000000000E+01	  +5.6159997558593750E+02	  +1.7480560650151663E+04	
  +4.8900000000000000E+03	  +3.1200000762939453E+01	  +7.8000000000000000E+01	  +5.1119998168945312E+02	  +1.8191775371105698E+04	
  +4.8910000000000000E+03	  +3.0937500000000000E+01	  +8.0000000000000000E+01	  +1.2239999389648438E+02	  +1.3452058927908958E+04	
  +4.8920000000000000E+03	  +3.0450000762939453E+01	  +8.2000000000000000E+01	  +0.0000000000000000E+00	  +1.1233748317625741E+04	
  +4.8930000000000000E+03	  +2.9950000762939453E+01	  +8.4000000000000000E+01	  +0.0000000000000000E+00	  +1.0400818332823896E+04	
  +4.8940000000000000E+03	  +2.9500000000000000E+01	  +8.5500000000000000E+01	  +0.0000000000000000E+00	  +9.8754588433576664E+03	
  +4.8950000000000000E+03	  +2.9050001144409180E+01	  +8.6500000000000000E+01	  +0.0000000000000000E+00	  +9.4680161474320612E+03	
  +4.8960000000000000E+03	  +2.8556251525878906E+01	  +8.7000000000000000E+01	  +0.0000000000000000E+00	  +9.1002774737207819E+03	
  +4.8970000000000000E+03	  +2.8006250381469727E+01	  +8.8000000000000000E+01	  +0.0000000000000000E+00	  +1.3732708065341558E+04	
  +4.8980000000000000E+03	  +2.7400001525878906E+01	  +9.0000000000000000E+01	  +0.0000000000000000E+00	  +1.3564340859219534E+04	
  +4.8990000000000000E+03	  +2.6799999237060547E+01	  +9.2000000000000000E+01	  +0.0000000000000000E+00	  +1.3301719735674351E+04	
  +4.9000000000000000E+03	  +2.6200000762939453E+01	  +9.4500000000000000E+01	  +0.0000000000000000E+00	  +1.3005134412894873E+04	
  +4.9010000000000000E+03	  +2.5600000381469727E+01	  +9.8000000000000000E+01	  +0.0000000000000000E+00	  +1.2692435605805022E+04	
  +4.9020000000000000E+03	  +2.5284091949462891E+01	  +9.9000000000000000E+01	  +1.1519998931884766E+02	  +1.4111671661211594E+04	
  +4.9030000000000000E+03	  +2.6280908584594727E+01	  +9.5500000000000000E+01	  +7.2359997558593750E+02	  +1.8651175264018941E+04	
  +4.9040000000000000E+03	  +2.7559999465942383E+01	  +9.0500000000000000E+01	  +1.4903999023437500E+03	  +2.1931791963290056E+04	
  +4.9050000000000000E+03	  +2.8754167556762695E+01	  +8.5500000000000000E+01	  +2.0447999267578125E+03	  +2.6980682145314160E+04	
  +4.9060000000000000E+03	  +2.9900001525878906E+01	  +8.0000000000000000E+01	  +2.6748000488281250E+03	  +2.8133952551498143E+04	
  +4.9070000000000000E+03	  +3.1064582824707031E+01	  +7.4500000000000000E+01	  +3.2220000000000000E+03	  +2.8309886663056033E+04	
  +4.9080000000000000E+03	  +3.2087501525878906E+01	  +7.0000000000000000E+01	  +3.3983999023437500E+03	  +2.7511706763373699E+04	
  +4.9090000000000000E+03	  +3.2833751678466797E+01	  +6.6500000000000000E+01	  +3.3371999511718750E+03	  +2.7666237377978814E+04	
  +4.9100000000000000E+03	  +3.3319999694824219E+01	  +6.4000000000000000E+01	  +3.1247998046875000E+03	  +2.9144683513186137E+04	
  +4.9110000000000000E+03	  +3.3627498626708984E+01	  +6.2500000000000000E+01	  +2.7288000488281250E+03	  +3.0559547490082343E+04	
  +4.9120000000000000E+03	  +3.3700000762939453E+01	  +6.2000000000000000E+01	  +2.2175998535156250E+03	  +3.1481114429839516E+04	
  +4.9130000000000000E+03	  +3.3405002593994141E+01	  +6.3000000000000000E+01	  +1.3500000000000000E+03	  +3.0683297685359947E+04	
  +4.9140000000000000E+03	  +3.2715000152587891E+01	  +6.5500000000000000E+01	  +7.0200000000000000E+02	  +2.9173190951276942E+04	
  +4.9150000000000000E+03	  +3.1829999923706055E+01	  +6.9000000000000000E+01	  +1.4400000000000000E+02	  +2.1761631210337033E+04	
  +4.9160000000000000E+03	  +3.1049999237060547E+01	  +7.2000000000000000E+01	  +0.0000000000000000E+00	  +1.8536426109581826E+04	
  +4.9170000000000000E+03	  +3.0350000381469727E+01	  +7.4000000000000000E+01	  +0.0000000000000000E+00	  +1.7213787057160567E+04	
  +4.9180000000000000E+03	  +2.9606250762939453E+01	  +7.6000000000000000E+01	  +0.0000000000000000E+00	  +1.6336190335339745E+04	
  +4.9190000000000000E+03	  +2.8846876144409180E+01	  +7.8000000000000000E+01	  +0.0000000000000000E+00	  +1.5649346099437007E+04	
  +4.9200000000000000E+03	  +2.8096876144409180E+01	  +7.9500000000000000E+01	  +0.0000000000000000E+00	  +1.5066480462351141E+04	
  +4.9210000000000000E+03	  +2.7443750381469727E+01	  +8.1500000000000000E+01	  +0.0000000000000000E+00	  +1.9573186910139972E+04	
  +4.9220000000000000E+03	  +2.6843750000000000E+01	  +8.3500000000000000E+01	  +0.0000000000000000E+00	  +1.9347041552738130E+04	
  +4.9230000000000000E+03	  +2.6199998855590820E+01	  +8.5000000000000000E+01	  +0.0000000000000000E+00	  +1.9026262882085881E+04	
  +4.9240000000000000E+03	  +2.5600000381469727E+01	  +8.7500000000000000E+01	  +0.0000000000000000E+00	  +1.8698105466104702E+04	
  +4.9250000000000000E+03	  +2.5000000000000000E+01	  +9.0500000000000000E+01	  +0.0000000000000000E+00	  +1.8361704601150170E+04	
  +4.9260000000000000E+03	  +2.4655681610107422E+01	  +9.0500000000000000E+01	  +7.5599998474121094E+01	  +1.8413874162431242E+04	
  +4.9270000000000000E+03	  +2.5506818771362305E+01	  +8.7000000000000000E+01	  +7.2000000000000000E+02	  +2.3859523442717331E+04	
  +4.9280000000000000E+03	  +2.6750000000000000E+01	  +8.3000000000000000E+01	  +1.4507999267578125E+03	  +2.7143656659789998E+04	
  +4.9290000000000000E+03	  +2.8050001144409180E+01	  +7.8500000000000000E+01	  +2.1168000488281250E+03	  +3.2635257718673111E+04	
  +4.9300000000000000E+03	  +2.9232143402099609E+01	  +7.4000000000000000E+01	  +2.5740000000000000E+03	  +3.3662731972677801E+04	
  +4.9310000000000000E+03	  +3.0292858123779297E+01	  +6.9500000000000000E+01	  +3.1463999023437500E+03	  +3.3826313944433925E+04	
  +4.9320000000000000E+03	  +3.1150001525878906E+01	  +6.5500000000000000E+01	  +3.1067998046875000E+03	  +3.3095903531466123E+04	
  +4.9330000000000000E+03	  +3.1850000381469727E+01	  +6.3000000000000000E+01	  +3.2975998535156250E+03	  +3.3322216453160727E+04	
  +4.9340000000000000E+03	  +3.2456253051757812E+01	  +6.1000000000000000E+01	  +3.0995998535156250E+03	  +3.4640423693020755E+04	
  +4.9350000000000000E+03	  +3.2687500000000000E+01	  +5.9500000000000000E+01	  +2.5920000000000000E+03	  +3.5890338963548682E+04	
  +4.9360000000000000E+03	  +3.2637500762939453E+01	  +6.0000000000000000E+01	  +1.8791999511718750E+03	  +3.5863572686731881E+04	
  +4.9370000000000000E+03	  +3.2296875000000000E+01	  +6.2000000000000000E+01	  +1.2780000000000000E+03	  +3.5298044975692930E+04	
  +4.9380000000000000E+03	  +3.1616874694824219E+01	  +6.4500000000000000E+01	  +5.3279998779296875E+02	  +3.2243036719483611E+04	
  +4.9390000000000000E+03	  +3.0742500305175781E+01	  +6.8000000000000000E+01	  +7.1999998092651367E+00	  +2.4494812156590266E+04	
  +4.9400000000000000E+03	  +2.9929166793823242E+01	  +7.1000000000000000E+01	  +0.0000000000000000E+00	  +2.2885482849053686E+04	
  +4.9410000000000000E+03	  +2.9302083969116211E+01	  +7.3500000000000000E+01	  +0.0000000000000000E+00	  +2.1956718520336952E+04	
  +4.9420000000000000E+03	  +2.8643751144409180E+01	  +7.6000000000000000E+01	  +0.0000000000000000E+00	  +2.1266645864779763E+04	
  +4.9430000000000000E+03	  +2.8000000000000000E+01	  +7.7500000000000000E+01	  +0.0000000000000000E+00	  +2.0704420231506825E+04	
  +4.9440000000000000E+03	  +2.7400001525878906E+01	  +7.9000000000000000E+01	  +0.0000000000000000E+00	  +2.0228796159114336E+04	
  +4.9450000000000000E+03	  +2.6799999237060547E+01	  +8.0500000000000000E+01	  +0.0000000000000000E+00	  +1.4803574658093881E+04	
  +4.9460000000000000E+03	  +2.6243749618530273E+01	  +8.1500000000000000E+01	  +0.0000000000000000E+00	  +1.4215847597208664E+04	
  +4.9470000000000000E+03	  +2.5699998855590820E+01	  +8.3000000000000000E+01	  +0.0000000000000000E+00	  +1.3754885647521134E+04	
  +4.9480000000000000E+03	  +2.5144886016845703E+01	  +8.5500000000000000E+01	  +0.0000000000000000E+00	  +1.3339269499337568E+04	
  +4.9490000000000000E+03	  +2.4569698333740234E+01	  +8.8500000000000000E+01	  +0.0000000000000000E+00	  +1.2940214645093301E+04	
  +4.9500000000000000E+03	  +2.4401960372924805E+01	  +9.0000000000000000E+01	  +8.6400001525878906E+01	  +1.3474901438889729E+04	
  +4.9510000000000000E+03	  +2.4931373596191406E+01	  +8.9000000000000000E+01	  +4.3920004272460938E+02	  +1.5141424132107697E+04	
  +4.9520000000000000E+03	  +2.5933334350585938E+01	  +8.6000000000000000E+01	  +1.2744001464843750E+03	  +1.9512148167657542E+04	
  +4.9530000000000000E+03	  +2.7200000762939453E+01	  +8.1500000000000000E+01	  +1.8864001464843750E+03	  +2.5557269512309842E+04	
  +4.9540000000000000E+03	  +2.8400001525878906E+01	  +7.7000000000000000E+01	  +2.5416000976562500E+03	  +2.7252880072079755E+04	
  +4.9550000000000000E+03	  +2.9565624237060547E+01	  +7.2500000000000000E+01	  +3.1428002929687500E+03	  +2.7674686636867558E+04	
  +4.9560000000000000E+03	  +3.0618749618530273E+01	  +6.8000000000000000E+01	  +3.4344003906250000E+03	  +2.6961732435907648E+04	
  +4.9570000000000000E+03	  +3.1506250381469727E+01	  +6.4500000000000000E+01	  +3.3012004394531250E+03	  +2.7430416352803826E+04	
  +4.9580000000000000E+03	  +3.2014732360839844E+01	  +6.2000000000000000E+01	  +3.0996003417968750E+03	  +2.8794079943789387E+04	
  +4.9590000000000000E+03	  +3.2369644165039062E+01	  +6.1000000000000000E+01	  +2.8296000976562500E+03	  +3.0324786260804434E+04	
  +4.9600000000000000E+03	  +3.2506252288818359E+01	  +6.1000000000000000E+01	  +2.1780002441406250E+03	  +3.1037308012056124E+04	
  +4.9610000000000000E+03	  +3.2256252288818359E+01	  +6.2000000000000000E+01	  +1.3680001220703125E+03	  +3.0454570650778674E+04	
  +4.9620000000000000E+03	  +3.1618749618530273E+01	  +6.5000000000000000E+01	  +7.0200006103515625E+02	  +2.8918952570619895E+04	
  +4.9630000000000000E+03	  +3.0731250762939453E+01	  +6.9000000000000000E+01	  +1.1880001068115234E+02	  +2.1194704853869709E+04	
  +4.9640000000000000E+03	  +3.0037500381469727E+01	  +7.2000000000000000E+01	  +0.0000000000000000E+00	  +1.8127501809469461E+04	
  +4.9650000000000000E+03	  +2.9500000000000000E+01	  +7.4000000000000000E+01	  +0.0000000000000000E+00	  +1.6881204619410739E+04	
  +4.9660000000000000E+03	  +2.8900001525878906E+01	  +7.6000000000000000E+01	  +0.0000000000000000E+00	  +1.6064573486697338E+04	
  +4.9670000000000000E+03	  +2.8343750000000000E+01	  +7.7500000000000000E+01	  +0.0000000000000000E+00	  +1.5460682869497430E+04	
  +4.9680000000000000E+03	  +2.7799999237060547E+01	  +7.9000000000000000E+01	  +0.0000000000000000E+00	  +1.4965158623636322E+04	
  +4.9690000000000000E+03	  +2.7237499237060547E+01	  +8.0000000000000000E+01	  +0.0000000000000000E+00	  +5.0355977659500832E+03	
  +4.9700000000000000E+03	  +2.6806249618530273E+01	  +8.1000000000000000E+01	  +0.0000000000000000E+00	  +4.3017671053505619E+03	
  +4.9710000000000000E+03	  +2.6350000381469727E+01	  +8.3000000000000000E+01	  +0.0000000000000000E+00	  +3.7829043601718608E+03	
  +4.9720000000000000E+03	  +2.5850000381469727E+01	  +8.5000000000000000E+01	  +0.0000000000000000E+00	  +3.3353802248881752E+03	
  +4.9730000000000000E+03	  +2.5350000381469727E+01	  +8.7500000000000000E+01	  +0.0000000000000000E+00	  +2.9305130949995751E+03	
  +4.9740000000000000E+03	  +2.5155357360839844E+01	  +8.9000000000000000E+01	  +1.1519998931884766E+02	  +4.2360220975949387E+03	
  +4.9750000000000000E+03	  +2.5840476989746094E+01	  +8.8500000000000000E+01	  +5.4000000000000000E+02	  +6.6492755801874964E+03	
  +4.9760000000000000E+03	  +2.6915279388427734E+01	  +8.5500000000000000E+01	  +1.4471999511718750E+03	  +1.0993528896964663E+04	
  +4.9770000000000000E+03	  +2.8363889694213867E+01	  +8.0500000000000000E+01	  +2.2895998535156250E+03	  +1.7308972225204649E+04	
  +4.9780000000000000E+03	  +2.9687500000000000E+01	  +7.6000000000000000E+01	  +2.6388000488281250E+03	  +1.8237335106274106E+04	
  +4.9790000000000000E+03	  +3.0695833206176758E+01	  +7.2000000000000000E+01	  +2.7720000000000000E+03	  +1.7958229812341553E+04	
  +4.9800000000000000E+03	  +3.1379167556762695E+01	  +6.9000000000000000E+01	  +2.6315998535156250E+03	  +1.7305674016682617E+04	
  +4.9810000000000000E+03	  +3.1800001144409180E+01	  +6.7500000000000000E+01	  +2.6675998535156250E+03	  +1.7323614988410929E+04	
  +4.9820000000000000E+03	  +3.2200000762939453E+01	  +6.6000000000000000E+01	  +2.9771999511718750E+03	  +1.8602505129130885E+04	
  +4.9830000000000000E+03	  +3.2502502441406250E+01	  +6.5000000000000000E+01	  +2.3975998535156250E+03	  +1.9512099950517779E+04	
  +4.9840000000000000E+03	  +3.2467144012451172E+01	  +6.5500000000000000E+01	  +2.0808000488281250E+03	  +2.0227302400110391E+04	
  +4.9850000000000000E+03	  +3.2309524536132812E+01	  +6.7500000000000000E+01	  +1.4255999755859375E+03	  +2.0179221280863487E+04	
  +4.9860000000000000E+03	  +3.1727085113525391E+01	  +7.1000000000000000E+01	  +6.0120001220703125E+02	  +1.7438264378407803E+04	
  +4.9870000000000000E+03	  +3.0825000762939453E+01	  +7.5000000000000000E+01	  +1.0079999542236328E+02	  +1.0120035792205270E+04	
  +4.9880000000000000E+03	  +3.0158332824707031E+01	  +7.8000000000000000E+01	  +0.0000000000000000E+00	  +7.4547043208403666E+03	
  +4.9890000000000000E+03	  +2.9860416412353516E+01	  +8.0000000000000000E+01	  +0.0000000000000000E+00	  +6.4021114677631322E+03	
  +4.9900000000000000E+03	  +2.9500001907348633E+01	  +8.2000000000000000E+01	  +0.0000000000000000E+00	  +5.7308455612260477E+03	
  +4.9910000000000000E+03	  +2.9100000381469727E+01	  +8.3500000000000000E+01	  +0.0000000000000000E+00	  +5.2227849936241100E+03	
  +4.9920000000000000E+03	  +2.8699998855590820E+01	  +8.4500000000000000E+01	  +0.0000000000000000E+00	  +4.8077918016783597E+03	
  +4.9930000000000000E+03	  +2.8366668701171875E+01	  +8.4000000000000000E+01	  +0.0000000000000000E+00	  +5.6393623527382697E+03	
  +4.9940000000000000E+03	  +2.8258335113525391E+01	  +8.3500000000000000E+01	  +0.0000000000000000E+00	  +5.4792868034647308E+03	
  +4.9950000000000000E+03	  +2.8100000381469727E+01	  +8.4500000000000000E+01	  +0.0000000000000000E+00	  +5.3086425476675122E+03	
  +4.9960000000000000E+03	  +2.7899999618530273E+01	  +8.6000000000000000E+01	  +0.0000000000000000E+00	  +5.1301747979129050E+03	
  +4.9970000000000000E+03	  +2.7718751907348633E+01	  +8.8000000000000000E+01	  +0.0000000000000000E+00	  +4.9643422877886196E+03	
  +4.9980000000000000E+03	  +2.7775892257690430E+01	  +9.0000000000000000E+01	  +6.8400001525878906E+01	  +5.1623339342981126E+03	
  +4.9990000000000000E+03	  +2.8017856597900391E+01	  +9.1500000000000000E+01	  +2.4839999389648438E+02	  +5.9507818156705443E+03	
  +5.0000000000000000E+03	  +2.8517856597900391E+01	  +9.1000000000000000E+01	  +7.6679998779296875E+02	  +8.2649898564738105E+03	
  +5.0010000000000000E+03	  +2.9288393020629883E+01	  +8.8500000000000000E+01	  +1.2780000000000000E+03	  +1.4218222669400391E+04	
  +5.0020000000000000E+03	  +3.0242189407348633E+01	  +8.5000000000000000E+01	  +2.0591999511718750E+03	  +1.7000251762594457E+04	
  +5.0030000000000000E+03	  +3.1191146850585938E+01	  +8.1500000000000000E+01	  +1.8143999023437500E+03	  +1.7289498976595503E+04	
  +5.0040000000000000E+03	  +3.1451488494873047E+01	  +7.9500000000000000E+01	  +1.3500000000000000E+03	  +1.6385763236848194E+04	
  +5.0050000000000000E+03	  +3.1608928680419922E+01	  +7.8500000000000000E+01	  +1.5480000000000000E+03	  +1.6786075055818670E+04	
  +5.0060000000000000E+03	  +3.1708333969116211E+01	  +7.8000000000000000E+01	  +1.2420000000000000E+03	  +1.6635608219984362E+04	
  +5.0070000000000000E+03	  +3.1791666030883789E+01	  +7.8500000000000000E+01	  +1.3644000244140625E+03	  +1.7088517323333555E+04	
  +5.0080000000000000E+03	  +3.1650001525878906E+01	  +8.0000000000000000E+01	  +6.9479998779296875E+02	  +1.5173569411954184E+04	
